subject_id,scenario_id,partner_status,relationship,partner_first_choice,participant_first_choice,first_choices,participant_first_choice_generous,coordination,successful_first_time,participant_second_choice,participant_second_choice_generous,strategy,strategy_repeating,passed_attention_checks
31fc06ababa061cc1ad5d7c9f2c17218,meal,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
31fc06ababa061cc1ad5d7c9f2c17218,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
31fc06ababa061cc1ad5d7c9f2c17218,object carrying,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
31fc06ababa061cc1ad5d7c9f2c17218,song preference,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
31fc06ababa061cc1ad5d7c9f2c17218,task checking,equal,equal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
38d92875a57aed8d332610ca393e0c81,gift,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,1
38d92875a57aed8d332610ca393e0c81,meal,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,1
38d92875a57aed8d332610ca393e0c81,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,1
38d92875a57aed8d332610ca393e0c81,object carrying,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
38d92875a57aed8d332610ca393e0c81,song preference,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
38d92875a57aed8d332610ca393e0c81,task checking,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,1
3967077eb495c41aeb4df78d4c1820fc,gift,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
3967077eb495c41aeb4df78d4c1820fc,meal,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
3967077eb495c41aeb4df78d4c1820fc,meeting place,equal,equal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
3967077eb495c41aeb4df78d4c1820fc,object carrying,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
3967077eb495c41aeb4df78d4c1820fc,song preference,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
3967077eb495c41aeb4df78d4c1820fc,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
3ee816e4ea75a4abb61cac7955020bd6,gift,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
3ee816e4ea75a4abb61cac7955020bd6,meal,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
3ee816e4ea75a4abb61cac7955020bd6,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
3ee816e4ea75a4abb61cac7955020bd6,object carrying,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
3ee816e4ea75a4abb61cac7955020bd6,song preference,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
3ee816e4ea75a4abb61cac7955020bd6,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
4143dfc997503e39333a2ffbcb3751f2,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4143dfc997503e39333a2ffbcb3751f2,meal,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
4143dfc997503e39333a2ffbcb3751f2,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
4143dfc997503e39333a2ffbcb3751f2,object carrying,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
4143dfc997503e39333a2ffbcb3751f2,song preference,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
4143dfc997503e39333a2ffbcb3751f2,task checking,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
41bacf3620a925b221f99835f5b512eb,gift,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
41bacf3620a925b221f99835f5b512eb,meal,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
41bacf3620a925b221f99835f5b512eb,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
41bacf3620a925b221f99835f5b512eb,object carrying,lower,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
41bacf3620a925b221f99835f5b512eb,song preference,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
41bacf3620a925b221f99835f5b512eb,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
4249de41d212a1b9887e9937f5cdd91b,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4249de41d212a1b9887e9937f5cdd91b,meal,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
4249de41d212a1b9887e9937f5cdd91b,meeting place,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
4249de41d212a1b9887e9937f5cdd91b,object carrying,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4249de41d212a1b9887e9937f5cdd91b,song preference,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
4249de41d212a1b9887e9937f5cdd91b,task checking,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
43dceb38823aa3a7322a8519579d8bd0,gift,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
43dceb38823aa3a7322a8519579d8bd0,meal,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
43dceb38823aa3a7322a8519579d8bd0,meeting place,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
43dceb38823aa3a7322a8519579d8bd0,object carrying,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
43dceb38823aa3a7322a8519579d8bd0,song preference,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
43dceb38823aa3a7322a8519579d8bd0,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
46825f9a047a1dc68ed23c2cb7f8b8c3,gift,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
46825f9a047a1dc68ed23c2cb7f8b8c3,meal,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
46825f9a047a1dc68ed23c2cb7f8b8c3,meeting place,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
46825f9a047a1dc68ed23c2cb7f8b8c3,object carrying,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
46825f9a047a1dc68ed23c2cb7f8b8c3,song preference,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
46825f9a047a1dc68ed23c2cb7f8b8c3,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
495800af593d599e3aabef93abd7f5b4,gift,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
495800af593d599e3aabef93abd7f5b4,meal,equal,equal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
495800af593d599e3aabef93abd7f5b4,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
495800af593d599e3aabef93abd7f5b4,object carrying,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
495800af593d599e3aabef93abd7f5b4,song preference,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
495800af593d599e3aabef93abd7f5b4,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
499e1f2d4cdeb0bcd4348d544ff59ae5,gift,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
499e1f2d4cdeb0bcd4348d544ff59ae5,meal,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
499e1f2d4cdeb0bcd4348d544ff59ae5,meeting place,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
499e1f2d4cdeb0bcd4348d544ff59ae5,object carrying,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
499e1f2d4cdeb0bcd4348d544ff59ae5,song preference,equal,equal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
499e1f2d4cdeb0bcd4348d544ff59ae5,task checking,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
4ae12e3f7bfb1c34a072466d6146316f,gift,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4ae12e3f7bfb1c34a072466d6146316f,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
4ae12e3f7bfb1c34a072466d6146316f,meeting place,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
4ae12e3f7bfb1c34a072466d6146316f,object carrying,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
4ae12e3f7bfb1c34a072466d6146316f,song preference,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4ae12e3f7bfb1c34a072466d6146316f,task checking,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4c46c3fb0f9664a07815cbfa52529ead,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
4c46c3fb0f9664a07815cbfa52529ead,meal,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,1
4c46c3fb0f9664a07815cbfa52529ead,meeting place,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,1
4c46c3fb0f9664a07815cbfa52529ead,object carrying,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,1
4c46c3fb0f9664a07815cbfa52529ead,song preference,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
4c46c3fb0f9664a07815cbfa52529ead,task checking,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,1
4cdeac522df6f8c7533d1edd1bda81db,gift,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
4cdeac522df6f8c7533d1edd1bda81db,meal,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
4cdeac522df6f8c7533d1edd1bda81db,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
4cdeac522df6f8c7533d1edd1bda81db,object carrying,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
4cdeac522df6f8c7533d1edd1bda81db,song preference,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
4cdeac522df6f8c7533d1edd1bda81db,task checking,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
4f8b1f4263b24612cbd3c0ca2db83cb1,gift,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
4f8b1f4263b24612cbd3c0ca2db83cb1,meal,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
4f8b1f4263b24612cbd3c0ca2db83cb1,meeting place,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
4f8b1f4263b24612cbd3c0ca2db83cb1,object carrying,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
4f8b1f4263b24612cbd3c0ca2db83cb1,song preference,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
4f8b1f4263b24612cbd3c0ca2db83cb1,task checking,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
54205a5aa38ef3e17e68aaed6a52a52e,gift,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
54205a5aa38ef3e17e68aaed6a52a52e,meal,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
54205a5aa38ef3e17e68aaed6a52a52e,meeting place,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
54205a5aa38ef3e17e68aaed6a52a52e,object carrying,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
54205a5aa38ef3e17e68aaed6a52a52e,song preference,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
54205a5aa38ef3e17e68aaed6a52a52e,task checking,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,meal,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,meeting place,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,object carrying,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,song preference,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
5652a5d95fc4c665331728ed2b421f42,task checking,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
56f66123d6d3d854b601d34c9891626f,gift,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
56f66123d6d3d854b601d34c9891626f,meal,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
56f66123d6d3d854b601d34c9891626f,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
56f66123d6d3d854b601d34c9891626f,object carrying,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
56f66123d6d3d854b601d34c9891626f,song preference,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
56f66123d6d3d854b601d34c9891626f,task checking,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
59989c7664e49f8e7e9231adbad21a2e,gift,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
59989c7664e49f8e7e9231adbad21a2e,meal,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
59989c7664e49f8e7e9231adbad21a2e,meeting place,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
59989c7664e49f8e7e9231adbad21a2e,object carrying,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
59989c7664e49f8e7e9231adbad21a2e,song preference,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
59989c7664e49f8e7e9231adbad21a2e,task checking,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
59f8d306ae273df5f48606d1a887a7ec,gift,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
59f8d306ae273df5f48606d1a887a7ec,meal,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
59f8d306ae273df5f48606d1a887a7ec,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
59f8d306ae273df5f48606d1a887a7ec,object carrying,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
59f8d306ae273df5f48606d1a887a7ec,song preference,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
59f8d306ae273df5f48606d1a887a7ec,task checking,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,1
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,object carrying,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,1
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,song preference,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
5f4ea8ff8bf0c1e685982fa4ad8cc8d8,task checking,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,1
5f97db804097766571f1d2f7bc8f169a,gift,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
5f97db804097766571f1d2f7bc8f169a,meal,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
5f97db804097766571f1d2f7bc8f169a,meeting place,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
5f97db804097766571f1d2f7bc8f169a,object carrying,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
5f97db804097766571f1d2f7bc8f169a,song preference,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
5f97db804097766571f1d2f7bc8f169a,task checking,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
628e158796a539d648fffed06ad37026,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
628e158796a539d648fffed06ad37026,meal,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
628e158796a539d648fffed06ad37026,meeting place,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
628e158796a539d648fffed06ad37026,object carrying,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
628e158796a539d648fffed06ad37026,song preference,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
628e158796a539d648fffed06ad37026,task checking,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
630396288647447b66fc1387c4efc599,gift,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
630396288647447b66fc1387c4efc599,meal,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
630396288647447b66fc1387c4efc599,meeting place,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
630396288647447b66fc1387c4efc599,object carrying,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
630396288647447b66fc1387c4efc599,song preference,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
630396288647447b66fc1387c4efc599,task checking,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
63715f3ad1c89bf7feeb9dfd27a1909a,gift,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
63715f3ad1c89bf7feeb9dfd27a1909a,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
63715f3ad1c89bf7feeb9dfd27a1909a,meeting place,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
63715f3ad1c89bf7feeb9dfd27a1909a,object carrying,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
63715f3ad1c89bf7feeb9dfd27a1909a,song preference,equal,equal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
63715f3ad1c89bf7feeb9dfd27a1909a,task checking,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6505ed6e03448e28b5b8dd18caa21412,gift,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6505ed6e03448e28b5b8dd18caa21412,meal,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6505ed6e03448e28b5b8dd18caa21412,meeting place,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6505ed6e03448e28b5b8dd18caa21412,object carrying,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
6505ed6e03448e28b5b8dd18caa21412,song preference,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6505ed6e03448e28b5b8dd18caa21412,task checking,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,gift,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,meal,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,meeting place,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,object carrying,higher,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,song preference,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
6613c0535184a9df3a16a762a4043c8c,task checking,equal,equal,receive,give,give_receive,1,TRUE,TRUE,receive,0,alternating,0,2
66758c8b4cefecc937e5d924cc7c068a,gift,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
66758c8b4cefecc937e5d924cc7c068a,meal,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
66758c8b4cefecc937e5d924cc7c068a,meeting place,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
66758c8b4cefecc937e5d924cc7c068a,object carrying,lower,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
66758c8b4cefecc937e5d924cc7c068a,song preference,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
66758c8b4cefecc937e5d924cc7c068a,task checking,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,gift,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,meeting place,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,object carrying,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,song preference,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
68a8f8236c6d5b37574888f6d5ccd56a,task checking,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
69ca85294951a750265857da9f07a809,gift,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
69ca85294951a750265857da9f07a809,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
69ca85294951a750265857da9f07a809,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
69ca85294951a750265857da9f07a809,object carrying,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
69ca85294951a750265857da9f07a809,song preference,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
69ca85294951a750265857da9f07a809,task checking,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6ade61cba7027af27223097eb8feea5e,gift,lower,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
6ade61cba7027af27223097eb8feea5e,meal,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
6ade61cba7027af27223097eb8feea5e,meeting place,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6ade61cba7027af27223097eb8feea5e,object carrying,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6ade61cba7027af27223097eb8feea5e,song preference,equal,equal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
6ade61cba7027af27223097eb8feea5e,task checking,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,gift,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,meal,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,object carrying,equal,equal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,song preference,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
6c1bd04ba7479383654cbb9fee519f77,task checking,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,2
6d8b1808a2210a3fe736c39adcb480c1,gift,higher,unequal,receive,receive,receive_receive,0,FALSE,FALSE,give,1,repeating,1,2
6d8b1808a2210a3fe736c39adcb480c1,meal,lower,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6d8b1808a2210a3fe736c39adcb480c1,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,2
6d8b1808a2210a3fe736c39adcb480c1,object carrying,equal,equal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6d8b1808a2210a3fe736c39adcb480c1,song preference,equal,equal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6d8b1808a2210a3fe736c39adcb480c1,task checking,lower,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6eabef6e4c4fc835b395d365bc71db4e,gift,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,give,1,alternating,0,2
6eabef6e4c4fc835b395d365bc71db4e,meal,higher,unequal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
6eabef6e4c4fc835b395d365bc71db4e,meeting place,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,2
6eabef6e4c4fc835b395d365bc71db4e,object carrying,equal,equal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,2
6eabef6e4c4fc835b395d365bc71db4e,song preference,lower,unequal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
6eabef6e4c4fc835b395d365bc71db4e,task checking,equal,equal,receive,receive,receive_receive,0,FALSE,FALSE,receive,0,alternating,0,2
6f837d90eafda48e21f94e52903cb304,gift,equal,equal,give,give,give_give,1,FALSE,FALSE,give,1,alternating,0,1
6f837d90eafda48e21f94e52903cb304,meal,lower,unequal,give,receive,receive_give,0,TRUE,TRUE,receive,0,repeating,1,1
6f837d90eafda48e21f94e52903cb304,meeting place,higher,unequal,give,give,give_give,1,FALSE,FALSE,receive,0,repeating,1,1
6f837d90eafda48e21f94e52903cb304,object carrying,higher,unequal,receive,give,give_receive,1,TRUE,TRUE,give,1,repeating,1,1
