subject_id,story,relationship,next_interaction,likert_rating,normalized_likert_rating,concrete_relationship,conflict,coercion,importance_society,importance_individuals,information_exchange,dominance_score,prestige_score,n_benefit,n_effort,diff_benefit,diff_effort,ci_lower_benefit,ci_lower_effort,ci_upper_benefit,ci_upper_effort,mean_benefit,mean_effort
ab22fd1f4a95178b6b1664200361d28a,coffee,Equal,None,1,0.1111111111111111,Between peers,36.05,23.5625,51.73333333333333,67.8,74.82352941176471,29.80625,64.78562091503268,58,59,2.03448275862069,2.08474576271186,1.57444461827284,1.69076599326599,2.50951862602806,2.43681818181818,2.0344179779564,2.07534046555799
ab22fd1f4a95178b6b1664200361d28a,architects,Higher,Precedent,7,0.5833333333333334,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ab22fd1f4a95178b6b1664200361d28a,architects,Higher,Reciprocity,4,0.3333333333333333,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ab22fd1f4a95178b6b1664200361d28a,architects,Higher,None,1,0.08333333333333333,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ab22fd1f4a95178b6b1664200361d28a,gifts,Equal,Precedent,4,0.4,Between neighbors,35.588235294117645,19.90909090909091,51.642857142857146,55.625,62.42857142857143,27.74866310160428,56.56547619047618,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ab22fd1f4a95178b6b1664200361d28a,gifts,Equal,Reciprocity,4,0.4,Between neighbors,35.588235294117645,19.90909090909091,51.642857142857146,55.625,62.42857142857143,27.74866310160428,56.56547619047618,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ab22fd1f4a95178b6b1664200361d28a,gifts,Equal,None,2,0.2,Between neighbors,35.588235294117645,19.90909090909091,51.642857142857146,55.625,62.42857142857143,27.74866310160428,56.56547619047618,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ab22fd1f4a95178b6b1664200361d28a,fundraising,Lower,Precedent,6,0.5,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ab22fd1f4a95178b6b1664200361d28a,fundraising,Lower,Reciprocity,2,0.16666666666666666,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ab22fd1f4a95178b6b1664200361d28a,fundraising,Lower,None,4,0.3333333333333333,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ab22fd1f4a95178b6b1664200361d28a,conversation,Lower,Precedent,4,0.4444444444444444,Employer and Employee,38.7,31.4,84.4,67.21428571428571,89.64285714285714,35.05,80.41904761904762,58,59,0.879310344827586,-0.11864406779661,0.416634615384615,-0.509254261363636,1.33929413746631,0.22226368159204,0.87895206492402,-0.107441378250745
ab22fd1f4a95178b6b1664200361d28a,conversation,Lower,Reciprocity,4,0.4444444444444444,Employer and Employee,38.7,31.4,84.4,67.21428571428571,89.64285714285714,35.05,80.41904761904762,58,59,0.879310344827586,-0.11864406779661,0.416634615384615,-0.509254261363636,1.33929413746631,0.22226368159204,0.87895206492402,-0.107441378250745
ab22fd1f4a95178b6b1664200361d28a,conversation,Lower,None,1,0.1111111111111111,Employer and Employee,38.7,31.4,84.4,67.21428571428571,89.64285714285714,35.05,80.41904761904762,58,59,0.879310344827586,-0.11864406779661,0.416634615384615,-0.509254261363636,1.33929413746631,0.22226368159204,0.87895206492402,-0.107441378250745
ab22fd1f4a95178b6b1664200361d28a,family meals,Higher,Precedent,2,0.2857142857142857,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ab22fd1f4a95178b6b1664200361d28a,family meals,Higher,Reciprocity,4,0.5714285714285714,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ab22fd1f4a95178b6b1664200361d28a,family meals,Higher,None,1,0.14285714285714285,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ab22fd1f4a95178b6b1664200361d28a,police,Higher,Precedent,4,0.36363636363636365,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ab22fd1f4a95178b6b1664200361d28a,police,Higher,Reciprocity,6,0.5454545454545454,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ab22fd1f4a95178b6b1664200361d28a,police,Higher,None,1,0.09090909090909091,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ab22fd1f4a95178b6b1664200361d28a,feedback,Higher,Precedent,7,0.7,Professor and Graduate student,29.705882352941178,30,60.25,58,95.16666666666669,29.852941176470587,71.1388888888889,58,59,1.31034482758621,0.288135593220339,0.854108796296296,0,1.76926229508197,0.6,1.30888449502507,0.298589414816693
ab22fd1f4a95178b6b1664200361d28a,feedback,Higher,Reciprocity,2,0.2,Professor and Graduate student,29.705882352941178,30,60.25,58,95.16666666666669,29.852941176470587,71.1388888888889,58,59,1.31034482758621,0.288135593220339,0.854108796296296,0,1.76926229508197,0.6,1.30888449502507,0.298589414816693
ab22fd1f4a95178b6b1664200361d28a,feedback,Higher,None,1,0.1,Professor and Graduate student,29.705882352941178,30,60.25,58,95.16666666666669,29.852941176470587,71.1388888888889,58,59,1.31034482758621,0.288135593220339,0.854108796296296,0,1.76926229508197,0.6,1.30888449502507,0.298589414816693
ab22fd1f4a95178b6b1664200361d28a,babysitting,Higher,Precedent,7,0.4666666666666667,Religious leader and Congregant,25.923076923076923,38.8,57.46153846153846,72.11111111111111,74.625,32.36153846153846,68.06588319088318,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ab22fd1f4a95178b6b1664200361d28a,babysitting,Higher,Reciprocity,7,0.4666666666666667,Religious leader and Congregant,25.923076923076923,38.8,57.46153846153846,72.11111111111111,74.625,32.36153846153846,68.06588319088318,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ab22fd1f4a95178b6b1664200361d28a,babysitting,Higher,None,1,0.06666666666666667,Religious leader and Congregant,25.923076923076923,38.8,57.46153846153846,72.11111111111111,74.625,32.36153846153846,68.06588319088318,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ab22fd1f4a95178b6b1664200361d28a,meeting location,Equal,Precedent,4,0.4444444444444444,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,0.410714285714286,1.16949152542373,0.0137323943661971,0.874950396825397,0.840052631578947,1.5,0.410099834785618,1.1688718888613
ab22fd1f4a95178b6b1664200361d28a,meeting location,Equal,Reciprocity,4,0.4444444444444444,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,0.410714285714286,1.16949152542373,0.0137323943661971,0.874950396825397,0.840052631578947,1.5,0.410099834785618,1.1688718888613
ab22fd1f4a95178b6b1664200361d28a,meeting location,Equal,None,1,0.1111111111111111,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,0.410714285714286,1.16949152542373,0.0137323943661971,0.874950396825397,0.840052631578947,1.5,0.410099834785618,1.1688718888613
ab22fd1f4a95178b6b1664200361d28a,weekend,Equal,Precedent,4,0.4,Between cousins,24.545454545454547,6.285714285714286,42.833333333333336,80.64285714285714,55.41666666666666,15.415584415584416,59.63095238095238,58,59,1.78947368421053,1.79310344827586,1.20350241545894,1.27584051724138,2.3500462962963,2.29323200241984,1.79097650988516,1.79706177740998
ab22fd1f4a95178b6b1664200361d28a,weekend,Equal,Reciprocity,5,0.5,Between cousins,24.545454545454547,6.285714285714286,42.833333333333336,80.64285714285714,55.41666666666666,15.415584415584416,59.63095238095238,58,59,1.78947368421053,1.79310344827586,1.20350241545894,1.27584051724138,2.3500462962963,2.29323200241984,1.79097650988516,1.79706177740998
ab22fd1f4a95178b6b1664200361d28a,weekend,Equal,None,1,0.1,Between cousins,24.545454545454547,6.285714285714286,42.833333333333336,80.64285714285714,55.41666666666666,15.415584415584416,59.63095238095238,58,59,1.78947368421053,1.79310344827586,1.20350241545894,1.27584051724138,2.3500462962963,2.29323200241984,1.79097650988516,1.79706177740998
ab22fd1f4a95178b6b1664200361d28a,groceries,Lower,Precedent,4,0.4444444444444444,Student and Dorm Resident assistant,36.875,23.956521739130437,31.6,50.42857142857143,73.4375,30.41576086956522,51.82202380952381,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ab22fd1f4a95178b6b1664200361d28a,groceries,Lower,Reciprocity,4,0.4444444444444444,Student and Dorm Resident assistant,36.875,23.956521739130437,31.6,50.42857142857143,73.4375,30.41576086956522,51.82202380952381,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ab22fd1f4a95178b6b1664200361d28a,groceries,Lower,None,1,0.1111111111111111,Student and Dorm Resident assistant,36.875,23.956521739130437,31.6,50.42857142857143,73.4375,30.41576086956522,51.82202380952381,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ab22fd1f4a95178b6b1664200361d28a,restaurant,Equal,Precedent,3,0.3,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.56896551724138,0.457627118644068,2.01547619047619,-3.37837837837817e-4,3.07027290448343,0.903869047619048,2.5558125926351,0.448848030280808
ab22fd1f4a95178b6b1664200361d28a,restaurant,Equal,Reciprocity,6,0.6,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.56896551724138,0.457627118644068,2.01547619047619,-3.37837837837817e-4,3.07027290448343,0.903869047619048,2.5558125926351,0.448848030280808
ab22fd1f4a95178b6b1664200361d28a,restaurant,Equal,None,1,0.1,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.56896551724138,0.457627118644068,2.01547619047619,-3.37837837837817e-4,3.07027290448343,0.903869047619048,2.5558125926351,0.448848030280808
ab22fd1f4a95178b6b1664200361d28a,scheduling,Lower,Precedent,4,0.4444444444444444,Mentor and Mentee,14.058823529411764,22,62,83.25,96.33333333333331,18.029411764705884,80.52777777777777,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ab22fd1f4a95178b6b1664200361d28a,scheduling,Lower,Reciprocity,4,0.4444444444444444,Mentor and Mentee,14.058823529411764,22,62,83.25,96.33333333333331,18.029411764705884,80.52777777777777,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ab22fd1f4a95178b6b1664200361d28a,scheduling,Lower,None,1,0.1111111111111111,Mentor and Mentee,14.058823529411764,22,62,83.25,96.33333333333331,18.029411764705884,80.52777777777777,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ab22fd1f4a95178b6b1664200361d28a,group project,Lower,Precedent,4,0.4444444444444444,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ab22fd1f4a95178b6b1664200361d28a,group project,Lower,Reciprocity,4,0.4444444444444444,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ab22fd1f4a95178b6b1664200361d28a,group project,Lower,None,1,0.1111111111111111,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ff57a709f1f214158fe90ee62e3a4e9b,groceries,Equal,Precedent,3,0.3,Between roommates,30,17.857142857142858,36.66666666666666,74.0625,65.11111111111111,23.92857142857143,58.613425925925924,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ff57a709f1f214158fe90ee62e3a4e9b,groceries,Equal,Reciprocity,6,0.6,Between roommates,30,17.857142857142858,36.66666666666666,74.0625,65.11111111111111,23.92857142857143,58.613425925925924,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ff57a709f1f214158fe90ee62e3a4e9b,groceries,Equal,None,1,0.1,Between roommates,30,17.857142857142858,36.66666666666666,74.0625,65.11111111111111,23.92857142857143,58.613425925925924,58,59,2.93103448275862,1.83050847457627,2.42595838587642,1.42217391304348,3.40543976179569,2.24137931034483,2.91712465113098,1.82993127440877
ff57a709f1f214158fe90ee62e3a4e9b,meeting prep,Equal,Precedent,4,0.36363636363636365,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,1.17241379310345,2.59322033898305,0.630399719495091,2.18637149775164,1.70537200504414,2.955434192673,1.15958193710511,2.59176477553689
ff57a709f1f214158fe90ee62e3a4e9b,meeting prep,Equal,Reciprocity,6,0.5454545454545454,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,1.17241379310345,2.59322033898305,0.630399719495091,2.18637149775164,1.70537200504414,2.955434192673,1.15958193710511,2.59176477553689
ff57a709f1f214158fe90ee62e3a4e9b,meeting prep,Equal,None,1,0.09090909090909091,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,1.17241379310345,2.59322033898305,0.630399719495091,2.18637149775164,1.70537200504414,2.955434192673,1.15958193710511,2.59176477553689
ff57a709f1f214158fe90ee62e3a4e9b,group project,Higher,Precedent,6,0.5,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ff57a709f1f214158fe90ee62e3a4e9b,group project,Higher,Reciprocity,4,0.3333333333333333,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ff57a709f1f214158fe90ee62e3a4e9b,group project,Higher,None,2,0.16666666666666666,Intern and Employee,32.4375,27.875,59.88235294117647,50.56521739130435,77.66666666666667,30.15625,62.7047456663825,58,59,-0.172413793103448,1.79661016949153,-0.750189393939394,1.19974137931034,0.411315993788819,2.31584928229665,-0.164306016597398,1.80123555009841
ff57a709f1f214158fe90ee62e3a4e9b,housemates,Lower,Precedent,4,0.36363636363636365,Landlord and Tenant,44.55555555555556,28.57894736842105,56.35294117647059,46.63636363636363,51.458333333333336,36.567251461988306,51.48254604872252,58,59,1.05263157894737,1.91525423728814,0.640592981557377,1.42548683736026,1.47058823529412,2.33333333333333,1.05227115183929,1.91331572492778
ff57a709f1f214158fe90ee62e3a4e9b,housemates,Lower,Reciprocity,6,0.5454545454545454,Landlord and Tenant,44.55555555555556,28.57894736842105,56.35294117647059,46.63636363636363,51.458333333333336,36.567251461988306,51.48254604872252,58,59,1.05263157894737,1.91525423728814,0.640592981557377,1.42548683736026,1.47058823529412,2.33333333333333,1.05227115183929,1.91331572492778
ff57a709f1f214158fe90ee62e3a4e9b,housemates,Lower,None,1,0.09090909090909091,Landlord and Tenant,44.55555555555556,28.57894736842105,56.35294117647059,46.63636363636363,51.458333333333336,36.567251461988306,51.48254604872252,58,59,1.05263157894737,1.91525423728814,0.640592981557377,1.42548683736026,1.47058823529412,2.33333333333333,1.05227115183929,1.91331572492778
ff57a709f1f214158fe90ee62e3a4e9b,fundraising,Lower,Precedent,7,0.5,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ff57a709f1f214158fe90ee62e3a4e9b,fundraising,Lower,Reciprocity,6,0.42857142857142855,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ff57a709f1f214158fe90ee62e3a4e9b,fundraising,Lower,None,1,0.07142857142857142,Coach and athlete,38.875,33.166666666666664,61.4375,71.95238095238095,92.38888888888889,36.02083333333333,75.25958994708995,58,59,0.912280701754386,2.6271186440678,0.396687370600414,2.28157096424702,1.43104651162791,3.0149908352972,0.913786045115371,2.63719683088191
ff57a709f1f214158fe90ee62e3a4e9b,scheduling,Equal,Precedent,4,0.3333333333333333,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ff57a709f1f214158fe90ee62e3a4e9b,scheduling,Equal,Reciprocity,4,0.3333333333333333,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ff57a709f1f214158fe90ee62e3a4e9b,scheduling,Equal,None,4,0.3333333333333333,Between Co-workers,25.214285714285715,18.066666666666663,76.2,58.25,80.05882352941177,21.64047619047619,71.50294117647059,58,59,2.12068965517241,1,1.58057347670251,0.559983050847457,2.61538461538462,1.43057598039216,2.11403471642181,0.999748547308371
ff57a709f1f214158fe90ee62e3a4e9b,architects,Higher,Precedent,7,0.5,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ff57a709f1f214158fe90ee62e3a4e9b,architects,Higher,Reciprocity,6,0.42857142857142855,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ff57a709f1f214158fe90ee62e3a4e9b,architects,Higher,None,1,0.07142857142857142,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,1.19298245614035,1.72413793103448,0.771893874029336,1.41666666666667,1.66694915254237,2.0600306122449,1.20792903899868,1.7207958189705
ff57a709f1f214158fe90ee62e3a4e9b,concerts,Higher,Precedent,5,0.38461538461538464,Between Siblings,50.52941176470589,35.86666666666667,64.14285714285714,94.1,78.07142857142857,43.19803921568628,78.77142857142856,58,59,2.73214285714286,2.47457627118644,2.16362708719852,2.08447769953052,3.18386886669561,2.8474833076528,2.72661481347624,2.48066067269549
ff57a709f1f214158fe90ee62e3a4e9b,concerts,Higher,Reciprocity,6,0.46153846153846156,Between Siblings,50.52941176470589,35.86666666666667,64.14285714285714,94.1,78.07142857142857,43.19803921568628,78.77142857142856,58,59,2.73214285714286,2.47457627118644,2.16362708719852,2.08447769953052,3.18386886669561,2.8474833076528,2.72661481347624,2.48066067269549
ff57a709f1f214158fe90ee62e3a4e9b,concerts,Higher,None,2,0.15384615384615385,Between Siblings,50.52941176470589,35.86666666666667,64.14285714285714,94.1,78.07142857142857,43.19803921568628,78.77142857142856,58,59,2.73214285714286,2.47457627118644,2.16362708719852,2.08447769953052,3.18386886669561,2.8474833076528,2.72661481347624,2.48066067269549
ff57a709f1f214158fe90ee62e3a4e9b,babysitting,Equal,Precedent,5,0.4166666666666667,Between religious followers,24.647058823529413,32.68421052631579,43.92857142857143,57.333333333333336,54.388888888888886,28.6656346749226,51.88359788359788,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ff57a709f1f214158fe90ee62e3a4e9b,babysitting,Equal,Reciprocity,5,0.4166666666666667,Between religious followers,24.647058823529413,32.68421052631579,43.92857142857143,57.333333333333336,54.388888888888886,28.6656346749226,51.88359788359788,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ff57a709f1f214158fe90ee62e3a4e9b,babysitting,Equal,None,2,0.16666666666666666,Between religious followers,24.647058823529413,32.68421052631579,43.92857142857143,57.333333333333336,54.388888888888886,28.6656346749226,51.88359788359788,58,59,3.24137931034483,2.66101694915254,2.63029891304348,2.15217391304348,3.73363636363636,3.05457070707071,3.21598801743258,2.65245694359447
ff57a709f1f214158fe90ee62e3a4e9b,gifts,Lower,Precedent,5,0.4166666666666667,Godparent and Godchild,8.25,9.473684210526317,44.76470588235294,74.23809523809524,75.38461538461539,8.861842105263158,64.79580550168787,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ff57a709f1f214158fe90ee62e3a4e9b,gifts,Lower,Reciprocity,6,0.5,Godparent and Godchild,8.25,9.473684210526317,44.76470588235294,74.23809523809524,75.38461538461539,8.861842105263158,64.79580550168787,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ff57a709f1f214158fe90ee62e3a4e9b,gifts,Lower,None,1,0.08333333333333333,Godparent and Godchild,8.25,9.473684210526317,44.76470588235294,74.23809523809524,75.38461538461539,8.861842105263158,64.79580550168787,58,59,3.29824561403509,3.64406779661017,2.5170554428668,2.96659090909091,3.96305555555556,4.17566801619433,3.28050406217054,3.63993764826946
ff57a709f1f214158fe90ee62e3a4e9b,police,Higher,Precedent,5,0.38461538461538464,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ff57a709f1f214158fe90ee62e3a4e9b,police,Higher,Reciprocity,6,0.46153846153846156,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ff57a709f1f214158fe90ee62e3a4e9b,police,Higher,None,2,0.15384615384615385,Supervisor and Subordinate,41.47368421052632,47,74.3,67.33333333333333,87.53846153846153,44.236842105263165,76.39059829059829,58,59,3.17241379310345,2.71186440677966,2.52267992424242,2.11420634920635,3.72135561160151,3.26234147850294,3.17321242756087,2.71132513308921
ff57a709f1f214158fe90ee62e3a4e9b,family meals,Lower,Precedent,5,0.38461538461538464,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ff57a709f1f214158fe90ee62e3a4e9b,family meals,Lower,Reciprocity,6,0.46153846153846156,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ff57a709f1f214158fe90ee62e3a4e9b,family meals,Lower,None,2,0.15384615384615385,Aunt and Niece/Nephew,17.5,17.88235294117647,55.84615384615385,80.71428571428571,51.388888888888886,17.691176470588236,62.64977614977615,58,59,2.24137931034483,3.59322033898305,1.65375,3.09995901639344,2.79631076388889,4.03857142857143,2.23958060645718,3.59520263584445
ff57a709f1f214158fe90ee62e3a4e9b,weekend,Equal,Precedent,5,0.38461538461538464,Between cousins,24.545454545454547,6.285714285714286,42.833333333333336,80.64285714285714,55.41666666666666,15.415584415584416,59.63095238095238,58,59,1.78947368421053,1.79310344827586,1.20350241545894,1.27584051724138,2.3500462962963,2.29323200241984,1.79097650988516,1.79706177740998
ff57a709f1f214158fe90ee62e3a4e9b,weekend,Equal,Reciprocity,5,0.38461538461538464,Between cousins,24.545454545454547,6.285714285714286,42.833333333333336,80.64285714285714,55.41666666666666,15.415584415584416,59.63095238095238,58,59,1.78947368421053,1.79310344827586,1.20350241545894,1.27584051724138,2.3500462962963,2.29323200241984,1.79097650988516,1.79706177740998
