subject_id,story,relationship,type,n,diff,ci_lower,mean,ci_upper,Precedent,Reciprocity,prec_minus_rec,p_prec
6f450d905e55c52e2583d236ac669a97,conversation,Higher,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,6,2,4,0.75
6f450d905e55c52e2583d236ac669a97,conversation,Higher,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,6,2,4,0.75
6f450d905e55c52e2583d236ac669a97,housemates,Higher,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,4,2,2,0.6666666666666666
6f450d905e55c52e2583d236ac669a97,housemates,Higher,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,4,2,2,0.6666666666666666
6f450d905e55c52e2583d236ac669a97,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,5,4,1,0.5555555555555556
6f450d905e55c52e2583d236ac669a97,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,5,4,1,0.5555555555555556
6f450d905e55c52e2583d236ac669a97,weekend,Lower,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,3,5,-2,0.375
6f450d905e55c52e2583d236ac669a97,weekend,Lower,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,3,5,-2,0.375
6f450d905e55c52e2583d236ac669a97,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,2,5,-3,0.2857142857142857
6f450d905e55c52e2583d236ac669a97,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,2,5,-3,0.2857142857142857
6f450d905e55c52e2583d236ac669a97,scheduling,Lower,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,6,3,3,0.6666666666666666
6f450d905e55c52e2583d236ac669a97,scheduling,Lower,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,6,3,3,0.6666666666666666
6f450d905e55c52e2583d236ac669a97,gifts,Higher,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,6,4,2,0.6
6f450d905e55c52e2583d236ac669a97,gifts,Higher,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,6,4,2,0.6
1477dc429fa24ab7c18a6268b4987b3d,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,7,7,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,7,7,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,meeting prep,Higher,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,1,6,0.875
1477dc429fa24ab7c18a6268b4987b3d,meeting prep,Higher,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,1,6,0.875
1477dc429fa24ab7c18a6268b4987b3d,feedback,Lower,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,4,4,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,feedback,Lower,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,4,4,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,restaurant,Higher,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,7,4,3,0.6363636363636364
1477dc429fa24ab7c18a6268b4987b3d,restaurant,Higher,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,7,4,3,0.6363636363636364
1477dc429fa24ab7c18a6268b4987b3d,group project,Lower,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,4,4,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,group project,Lower,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,4,4,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,conversation,Higher,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,1,1,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,conversation,Higher,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,1,1,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,babysitting,Lower,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,4,7,-3,0.36363636363636365
1477dc429fa24ab7c18a6268b4987b3d,babysitting,Lower,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,4,7,-3,0.36363636363636365
1477dc429fa24ab7c18a6268b4987b3d,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,4,NA,NA,NA
1477dc429fa24ab7c18a6268b4987b3d,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,4,NA,NA,NA
1477dc429fa24ab7c18a6268b4987b3d,weekend,Higher,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,4,7,-3,0.36363636363636365
1477dc429fa24ab7c18a6268b4987b3d,weekend,Higher,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,4,7,-3,0.36363636363636365
1477dc429fa24ab7c18a6268b4987b3d,coffee,Higher,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,4,6,-2,0.4
1477dc429fa24ab7c18a6268b4987b3d,coffee,Higher,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,4,6,-2,0.4
1477dc429fa24ab7c18a6268b4987b3d,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,6,6,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,6,6,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,architects,Higher,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,4,4,0,0.5
1477dc429fa24ab7c18a6268b4987b3d,architects,Higher,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,4,4,0,0.5
cbb34c406693303e32fdd0532bb68fd4,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,7,1,6,0.875
cbb34c406693303e32fdd0532bb68fd4,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,7,1,6,0.875
cbb34c406693303e32fdd0532bb68fd4,weekend,Lower,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,2,2,0,0.5
cbb34c406693303e32fdd0532bb68fd4,weekend,Lower,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,2,2,0,0.5
cbb34c406693303e32fdd0532bb68fd4,fundraising,Higher,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,7,1,6,0.875
cbb34c406693303e32fdd0532bb68fd4,fundraising,Higher,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,7,1,6,0.875
cbb34c406693303e32fdd0532bb68fd4,meeting prep,Lower,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,2,5,0.7777777777777778
cbb34c406693303e32fdd0532bb68fd4,meeting prep,Lower,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,2,5,0.7777777777777778
cbb34c406693303e32fdd0532bb68fd4,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,5,7,-2,0.4166666666666667
cbb34c406693303e32fdd0532bb68fd4,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,5,7,-2,0.4166666666666667
cbb34c406693303e32fdd0532bb68fd4,scheduling,Higher,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,5,6,-1,0.45454545454545453
cbb34c406693303e32fdd0532bb68fd4,scheduling,Higher,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,5,6,-1,0.45454545454545453
cbb34c406693303e32fdd0532bb68fd4,housemates,Higher,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,6,6,0,0.5
cbb34c406693303e32fdd0532bb68fd4,housemates,Higher,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,6,6,0,0.5
cbb34c406693303e32fdd0532bb68fd4,restaurant,Lower,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,7,2,5,0.7777777777777778
cbb34c406693303e32fdd0532bb68fd4,restaurant,Lower,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,7,2,5,0.7777777777777778
cbb34c406693303e32fdd0532bb68fd4,gifts,Higher,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,7,3,4,0.7
cbb34c406693303e32fdd0532bb68fd4,gifts,Higher,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,7,3,4,0.7
cbb34c406693303e32fdd0532bb68fd4,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,7,7,0,0.5
cbb34c406693303e32fdd0532bb68fd4,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,7,7,0,0.5
cbb34c406693303e32fdd0532bb68fd4,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,6,2,4,0.75
cbb34c406693303e32fdd0532bb68fd4,police,Lower,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,6,2,4,0.75
cbb34c406693303e32fdd0532bb68fd4,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,3,6,-3,0.3333333333333333
cbb34c406693303e32fdd0532bb68fd4,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,3,6,-3,0.3333333333333333
01b24ed71b3939db1ab25d9e93e0506e,architects,Lower,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,3,3,0.6666666666666666
01b24ed71b3939db1ab25d9e93e0506e,architects,Lower,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,3,3,0.6666666666666666
01b24ed71b3939db1ab25d9e93e0506e,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,3,4,-1,0.42857142857142855
01b24ed71b3939db1ab25d9e93e0506e,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,3,4,-1,0.42857142857142855
01b24ed71b3939db1ab25d9e93e0506e,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,3,2,1,0.6
01b24ed71b3939db1ab25d9e93e0506e,police,Lower,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,3,2,1,0.6
01b24ed71b3939db1ab25d9e93e0506e,restaurant,Higher,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,4,4,0,0.5
01b24ed71b3939db1ab25d9e93e0506e,restaurant,Higher,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,4,4,0,0.5
01b24ed71b3939db1ab25d9e93e0506e,feedback,Higher,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,5,4,1,0.5555555555555556
01b24ed71b3939db1ab25d9e93e0506e,feedback,Higher,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,5,4,1,0.5555555555555556
01b24ed71b3939db1ab25d9e93e0506e,group project,Higher,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,6,2,4,0.75
01b24ed71b3939db1ab25d9e93e0506e,group project,Higher,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,6,2,4,0.75
01b24ed71b3939db1ab25d9e93e0506e,meeting prep,Higher,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,6,2,4,0.75
01b24ed71b3939db1ab25d9e93e0506e,meeting prep,Higher,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,6,2,4,0.75
01b24ed71b3939db1ab25d9e93e0506e,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,5,4,1,0.5555555555555556
01b24ed71b3939db1ab25d9e93e0506e,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,5,4,1,0.5555555555555556
01b24ed71b3939db1ab25d9e93e0506e,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,4,5,-1,0.4444444444444444
01b24ed71b3939db1ab25d9e93e0506e,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,4,5,-1,0.4444444444444444
01b24ed71b3939db1ab25d9e93e0506e,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,3,2,0.625
01b24ed71b3939db1ab25d9e93e0506e,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,3,2,0.625
01b24ed71b3939db1ab25d9e93e0506e,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,5,5,0,0.5
01b24ed71b3939db1ab25d9e93e0506e,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,5,5,0,0.5
01b24ed71b3939db1ab25d9e93e0506e,gifts,Lower,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,6,2,4,0.75
01b24ed71b3939db1ab25d9e93e0506e,gifts,Lower,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,6,2,4,0.75
2fd2fe5f640de043ae411942abe98b92,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,3,5,-2,0.375
2fd2fe5f640de043ae411942abe98b92,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,3,5,-2,0.375
2fd2fe5f640de043ae411942abe98b92,architects,Higher,benefit,58,-1.19298245614035,-1.6614247311828,-1.18939956138794,-0.730681818181818,6,1,5,0.8571428571428571
2fd2fe5f640de043ae411942abe98b92,architects,Higher,effort,59,1.72413793103448,1.40730994152047,1.71437047341131,2.05797413793103,6,1,5,0.8571428571428571
2fd2fe5f640de043ae411942abe98b92,babysitting,Lower,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,5,3,2,0.625
2fd2fe5f640de043ae411942abe98b92,babysitting,Lower,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,5,3,2,0.625
2fd2fe5f640de043ae411942abe98b92,feedback,Higher,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,6,2,4,0.75
2fd2fe5f640de043ae411942abe98b92,feedback,Higher,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,6,2,4,0.75
2fd2fe5f640de043ae411942abe98b92,group project,Lower,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,5,6,-1,0.45454545454545453
2fd2fe5f640de043ae411942abe98b92,group project,Lower,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,5,6,-1,0.45454545454545453
2fd2fe5f640de043ae411942abe98b92,meeting prep,Higher,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,7,2,5,0.7777777777777778
2fd2fe5f640de043ae411942abe98b92,meeting prep,Higher,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,7,2,5,0.7777777777777778
2fd2fe5f640de043ae411942abe98b92,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,3,2,0.625
2fd2fe5f640de043ae411942abe98b92,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,3,2,0.625
2fd2fe5f640de043ae411942abe98b92,conversation,Higher,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,7,2,5,0.7777777777777778
2fd2fe5f640de043ae411942abe98b92,conversation,Higher,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,7,2,5,0.7777777777777778
2fd2fe5f640de043ae411942abe98b92,scheduling,Lower,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,3,6,-3,0.3333333333333333
2fd2fe5f640de043ae411942abe98b92,scheduling,Lower,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,3,6,-3,0.3333333333333333
2fd2fe5f640de043ae411942abe98b92,concerts,Lower,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,2,6,-4,0.25
2fd2fe5f640de043ae411942abe98b92,concerts,Lower,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,2,6,-4,0.25
2fd2fe5f640de043ae411942abe98b92,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,6,3,3,0.6666666666666666
2fd2fe5f640de043ae411942abe98b92,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,6,3,3,0.6666666666666666
2fd2fe5f640de043ae411942abe98b92,coffee,Higher,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,5,5,0,0.5
2fd2fe5f640de043ae411942abe98b92,coffee,Higher,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,5,5,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,coffee,Higher,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,coffee,Higher,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,weekend,Lower,benefit,58,-1.78947368421053,-2.32772988505747,-1.78386505039538,-1.16990481522956,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,weekend,Lower,effort,59,1.79310344827586,1.22798066595059,1.77146858372062,2.30459627329193,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,groceries,Lower,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,groceries,Lower,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,babysitting,Lower,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,babysitting,Lower,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,gifts,Higher,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,gifts,Higher,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,scheduling,Lower,benefit,58,-2.12068965517241,-2.63939839158676,-2.11964906652605,-1.55299806576402,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,scheduling,Lower,effort,59,1,0.532249485243651,0.994481428743235,1.42384987893462,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,fundraising,Lower,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,fundraising,Lower,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,housemates,Higher,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,housemates,Higher,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,restaurant,Lower,benefit,58,-2.56896551724138,-3.05601851851852,-2.55541888764262,-2,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,restaurant,Lower,effort,59,0.457627118644068,-0.0612563775510203,0.446314916540212,0.912318511796733,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,conversation,Lower,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,4,4,0,0.5
13f0a9cbdd188cc15305a8d1154688f8,conversation,Lower,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,police,Lower,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,police,Lower,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,5,3,2,0.625
25c1d3c3bd0a94f77e4f621ae7178090,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,5,3,2,0.625
25c1d3c3bd0a94f77e4f621ae7178090,group project,Higher,benefit,58,0.172413793103448,-0.359418402777778,0.178034722654269,0.740018518518518,5,4,1,0.5555555555555556
25c1d3c3bd0a94f77e4f621ae7178090,group project,Higher,effort,59,1.79661016949153,1.19991803278689,1.79255084861162,2.30642393320965,5,4,1,0.5555555555555556
25c1d3c3bd0a94f77e4f621ae7178090,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,3,4,-1,0.42857142857142855
25c1d3c3bd0a94f77e4f621ae7178090,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,3,4,-1,0.42857142857142855
25c1d3c3bd0a94f77e4f621ae7178090,gifts,Lower,benefit,58,-3.29824561403509,-3.94645206766917,-3.28325938209958,-2.52659644939057,2,4,-2,0.3333333333333333
25c1d3c3bd0a94f77e4f621ae7178090,gifts,Lower,effort,59,3.64406779661017,2.97805807916937,3.63075242801046,4.19672752111277,2,4,-2,0.3333333333333333
25c1d3c3bd0a94f77e4f621ae7178090,housemates,Lower,benefit,58,-1.05263157894737,-1.48169934640523,-1.0512734594822,-0.653061224489796,5,4,1,0.5555555555555556
25c1d3c3bd0a94f77e4f621ae7178090,housemates,Lower,effort,59,1.91525423728814,1.41269841269841,1.90876151478911,2.36625277983692,5,4,1,0.5555555555555556
25c1d3c3bd0a94f77e4f621ae7178090,meeting prep,Higher,benefit,58,-1.17241379310345,-1.69572662298988,-1.16023701353136,-0.586185870479394,6,3,3,0.6666666666666666
25c1d3c3bd0a94f77e4f621ae7178090,meeting prep,Higher,effort,59,2.59322033898305,2.22575830524795,2.58482968947095,2.93239830508475,6,3,3,0.6666666666666666
25c1d3c3bd0a94f77e4f621ae7178090,meeting location,Higher,benefit,58,-0.410714285714286,-0.808752417794971,-0.41989655101551,0,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,meeting location,Higher,effort,59,1.16949152542373,0.886738026124818,1.1702876017146,1.48338235294118,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,groceries,Higher,benefit,58,-2.93103448275862,-3.40012658227848,-2.91879753971629,-2.41847286821705,3,3,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,groceries,Higher,effort,59,1.83050847457627,1.42305555555556,1.83459887507856,2.26005737704918,3,3,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,family meals,Lower,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,family meals,Lower,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,4,4,0,0.5
25c1d3c3bd0a94f77e4f621ae7178090,fundraising,Lower,benefit,58,-0.912280701754386,-1.43641945773525,-0.907935906195113,-0.383333333333333,5,3,2,0.625
25c1d3c3bd0a94f77e4f621ae7178090,fundraising,Lower,effort,59,2.6271186440678,2.2631363244176,2.62680158614329,2.9675782414307,5,3,2,0.625
25c1d3c3bd0a94f77e4f621ae7178090,conversation,Lower,benefit,58,-0.879310344827586,-1.31045657726692,-0.876554703402032,-0.428571428571429,5,4,1,0.5555555555555556
25c1d3c3bd0a94f77e4f621ae7178090,conversation,Lower,effort,59,-0.11864406779661,-0.508236901317904,-0.114453006602059,0.241935483870968,5,4,1,0.5555555555555556
7d4f33ea3eb943e9efcba64a65ee1d57,family meals,Higher,benefit,58,-2.24137931034483,-2.78335784313725,-2.24258058956935,-1.67164179104478,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,family meals,Higher,effort,59,3.59322033898305,3.07237631184408,3.58438999125936,4.01563760080645,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,babysitting,Lower,benefit,58,-3.24137931034483,-3.7358954531395,-3.23371980408093,-2.64969827586207,6,4,2,0.6
7d4f33ea3eb943e9efcba64a65ee1d57,babysitting,Lower,effort,59,2.66101694915254,2.15651260504202,2.65965305130384,3.09890163934426,6,4,2,0.6
7d4f33ea3eb943e9efcba64a65ee1d57,police,Higher,benefit,58,-3.17241379310345,-3.73223551212938,-3.17340992296189,-2.59586538461538,4,3,1,0.5714285714285714
7d4f33ea3eb943e9efcba64a65ee1d57,police,Higher,effort,59,2.71186440677966,2.083203125,2.70763244753575,3.24213709677419,4,3,1,0.5714285714285714
7d4f33ea3eb943e9efcba64a65ee1d57,feedback,Higher,benefit,58,-1.31034482758621,-1.76470588235294,-1.31284733287522,-0.882263814616756,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,feedback,Higher,effort,59,0.288135593220339,0,0.297556884971165,0.617112986060161,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,coffee,Lower,benefit,58,-2.03448275862069,-2.46941776710684,-2.03354526804724,-1.5941437444543,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,coffee,Lower,effort,59,2.08474576271186,1.7101332398317,2.08415000789866,2.45295011192837,6,3,3,0.6666666666666666
7d4f33ea3eb943e9efcba64a65ee1d57,concerts,Higher,benefit,58,-2.73214285714286,-3.26095159967186,-2.72666998189961,-2.21274983881367,5,4,1,0.5555555555555556
7d4f33ea3eb943e9efcba64a65ee1d57,concerts,Higher,effort,59,2.47457627118644,2.07934173669468,2.47568850337003,2.86,5,4,1,0.5555555555555556
